k1,k2,distance_km
Odessa|Ukraine,Uljanowsk|Russland,2076.8505
Odessa|Ukraine,Stuttgart|Deutschland,2140.9095
Leipzig|Deutschland,Odessa|Ukraine,1752.3779
Odessa|Ukraine,Vilnius|Litauen,1518.3203
Machatschkala|Russland,Odessa|Ukraine,1817.9643
Krywyj Rih|Ukraine,Odessa|Ukraine,309.049
Jaroslawl|Russland,Odessa|Ukraine,1822.4633999999999
Odessa|Ukraine,Tirana|Albanien,1421.7029
Odessa|Ukraine,Riga|Lettland,1882.4757
Malaga|Spanien,Odessa|Ukraine,4332.6821
Bremen|Deutschland,Odessa|Ukraine,2158.0807
Odessa|Ukraine,Orenburg|Russland,2411.1302
Lissabon|Portugal,Odessa|Ukraine,4364.7337
Chisinau|Moldau,Odessa|Ukraine,194.4866
Dresden|Deutschland,Odessa|Ukraine,1649.2937
Genua|Italien,Odessa|Ukraine,2475.4258999999997
Antwerpen|Belgien,Odessa|Ukraine,2499.17
Odessa|Ukraine,Posen|Polen,1540.6408999999999
Odessa|Ukraine,Rjasan|Russland,1565.3889
Nabereschnyje Tschelny|Russland,Odessa|Ukraine,2425.5969
Nürnberg|Deutschland,Odessa|Ukraine,1951.2794
Odessa|Ukraine,Skopje|Nordmazedonien,1138.2031000000002
Astrachan|Russland,Odessa|Ukraine,1663.9453
Hannover|Deutschland,Odessa|Ukraine,2053.016
Kirow|Russland,Odessa|Ukraine,2514.423
Lyon|Frankreich,Odessa|Ukraine,2734.7112
Odessa|Ukraine,Pensa|Russland,1695.3642
Odessa|Ukraine,Toulouse|Frankreich,3215.8685
Lipezk|Russland,Odessa|Ukraine,1308.2032
Homel|Belarus,Odessa|Ukraine,1379.6792
Dnipro|Ukraine,Wolgograd|Russland,858.2129
Krasnodar|Russland,Wolgograd|Russland,710.0883
Amsterdam|Niederlande,Wolgograd|Russland,3352.5472999999997
Neapel|Italien,Wolgograd|Russland,3892.5561000000002
Donezk|Ukraine,Wolgograd|Russland,611.9665
Marseille|Frankreich,Wolgograd|Russland,4245.1632
Turin|Italien,Wolgograd|Russland,3566.0692000000004
Saratow|Russland,Wolgograd|Russland,376.3944
Valencia|Spanien,Wolgograd|Russland,4911.2706
Wolgograd|Russland,Zagreb|Kroatien,2697.9211
Frankfurt am Main|Deutschland,Wolgograd|Russland,3248.2852000000003
Lwiw (Lemberg)|Ukraine,Wolgograd|Russland,1798.3775
Sevilla|Spanien,Wolgograd|Russland,5481.6233
Saragossa|Spanien,Wolgograd|Russland,4847.668900000001
Breslau|Polen,Wolgograd|Russland,2512.8869
Ischewsk|Russland,Wolgograd|Russland,1383.1056
Lodz|Polen,Wolgograd|Russland,2294.9773999999998
Athen|Griechenland,Wolgograd|Russland,3007.6901000000003
Palermo|Italien,Wolgograd|Russland,4588.0966
Uljanowsk|Russland,Wolgograd|Russland,833.1615
Stuttgart|Deutschland,Wolgograd|Russland,3285.4982999999997
Leipzig|Deutschland,Wolgograd|Russland,2883.1263
Vilnius|Litauen,Wolgograd|Russland,1810.6732
Machatschkala|Russland,Wolgograd|Russland,833.4683
Krywyj Rih|Ukraine,Wolgograd|Russland,1005.3909
Jaroslawl|Russland,Wolgograd|Russland,1227.8287
Tirana|Albanien,Wolgograd|Russland,2731.0432
Riga|Lettland,Wolgograd|Russland,1879.2204
Malaga|Spanien,Wolgograd|Russland,5527.379900000001
Bremen|Deutschland,Wolgograd|Russland,3085.4154
Orenburg|Russland,Wolgograd|Russland,1006.9458000000001
Lissabon|Portugal,Wolgograd|Russland,5485.3165
Chisinau|Moldau,Wolgograd|Russland,1503.827
Dresden|Deutschland,Wolgograd|Russland,2779.199
Genua|Italien,Wolgograd|Russland,3582.1128
Antwerpen|Belgien,Wolgograd|Russland,3426.5047000000004
Posen|Polen,Wolgograd|Russland,2467.9756
Rjasan|Russland,Wolgograd|Russland,790.6672
Nabereschnyje Tschelny|Russland,Wolgograd|Russland,1194.745
Nürnberg|Deutschland,Wolgograd|Russland,3081.1847000000002
Skopje|Nordmazedonien,Wolgograd|Russland,2447.5435
Astrachan|Russland,Wolgograd|Russland,427.1748
Hannover|Deutschland,Wolgograd|Russland,2980.3507
Kirow|Russland,Wolgograd|Russland,1458.6947
Lyon|Frankreich,Wolgograd|Russland,3929.409
Pensa|Russland,Wolgograd|Russland,588.1858000000001
Toulouse|Frankreich,Wolgograd|Russland,4410.5662999999995
Lipezk|Russland,Wolgograd|Russland,646.5122
Homel|Belarus,Wolgograd|Russland,1305.9285
Dnipro|Ukraine,Krasnodar|Russland,839.7158000000001
Amsterdam|Niederlande,Dnipro|Ukraine,2459.4287000000004
Dnipro|Ukraine,Neapel|Italien,3128.0739
Dnipro|Ukraine,Donezk|Ukraine,263.9108
Dnipro|Ukraine,Marseille|Frankreich,3275.3376000000003
Dnipro|Ukraine,Turin|Italien,2801.5869
Dnipro|Ukraine,Saratow|Russland,1122.7528
Dnipro|Ukraine,Valencia|Spanien,3941.445
Dnipro|Ukraine,Zagreb|Kroatien,1837.7339
Dnipro|Ukraine,Frankfurt am Main|Deutschland,2355.1666
Dnipro|Ukraine,Lwiw (Lemberg)|Ukraine,1033.8952
Dnipro|Ukraine,Sevilla|Spanien,4588.5047
Dnipro|Ukraine,Saragossa|Spanien,3877.8433
Breslau|Polen,Dnipro|Ukraine,1619.7683
Dnipro|Ukraine,Ischewsk|Russland,2091.8131000000003
Dnipro|Ukraine,Lodz|Polen,1401.8588
Athen|Griechenland,Dnipro|Ukraine,2147.5027999999998
Dnipro|Ukraine,Palermo|Italien,3823.6144
Dnipro|Ukraine,Uljanowsk|Russland,1554.706
Dnipro|Ukraine,Stuttgart|Deutschland,2365.7817
Dnipro|Ukraine,Leipzig|Deutschland,1990.0076999999999
Dnipro|Ukraine,Vilnius|Litauen,1362.2795
Dnipro|Ukraine,Machatschkala|Russland,1411.6054
Dnipro|Ukraine,Krywyj Rih|Ukraine,145.2037
Dnipro|Ukraine,Jaroslawl|Russland,1300.319
Dnipro|Ukraine,Tirana|Albanien,1870.856
Dnipro|Ukraine,Riga|Lettland,1657.1788999999999
Dnipro|Ukraine,Malaga|Spanien,4557.5543
Bremen|Deutschland,Dnipro|Ukraine,2192.2967999999996
Dnipro|Ukraine,Orenburg|Russland,1823.8168999999998
Chisinau|Moldau,Dnipro|Ukraine,643.6398
Dnipro|Ukraine,Dresden|Deutschland,1874.1658
Dnipro|Ukraine,Genua|Italien,2817.6305
Dnipro|Ukraine,Posen|Polen,1574.857
Dnipro|Ukraine,Rjasan|Russland,1043.2445
Dnipro|Ukraine,Nabereschnyje Tschelny|Russland,1903.4524
Dnipro|Ukraine,Nürnberg|Deutschland,2176.1515
Astrachan|Russland,Dnipro|Ukraine,1226.3037
Dnipro|Ukraine,Kirow|Russland,1992.2786
Dnipro|Ukraine,Pensa|Russland,1173.2196999999999
Dnipro|Ukraine,Lipezk|Russland,786.0586999999999
Dnipro|Ukraine,Homel|Belarus,857.5348
Amsterdam|Niederlande,Krasnodar|Russland,3274.4906
Krasnodar|Russland,Neapel|Italien,3943.1357000000003
Donezk|Ukraine,Krasnodar|Russland,552.5034
Krasnodar|Russland,Marseille|Frankreich,4090.3994
Krasnodar|Russland,Turin|Italien,3616.6488
Krasnodar|Russland,Saratow|Russland,1087.3076
Krasnodar|Russland,Valencia|Spanien,4756.5069
Krasnodar|Russland,Zagreb|Kroatien,2655.7194
Frankfurt am Main|Deutschland,Krasnodar|Russland,3170.2285
Krasnodar|Russland,Lwiw (Lemberg)|Ukraine,1758.4087
Krasnodar|Russland,Sevilla|Spanien,5403.5665
Krasnodar|Russland,Saragossa|Spanien,4692.9051
Ischewsk|Russland,Krasnodar|Russland,2094.0188
Krasnodar|Russland,Palermo|Italien,4638.6762
Krasnodar|Russland,Uljanowsk|Russland,1544.0747
Krasnodar|Russland,Leipzig|Deutschland,2805.0695
Krasnodar|Russland,Vilnius|Litauen,2095.2235
Krasnodar|Russland,Krywyj Rih|Ukraine,963.1891999999999
Jaroslawl|Russland,Krasnodar|Russland,1639.1793
Krasnodar|Russland,Tirana|Albanien,2688.8415
Krasnodar|Russland,Riga|Lettland,2283.8875
Krasnodar|Russland,Malaga|Spanien,5372.616099999999
Krasnodar|Russland,Orenburg|Russland,1719.6693
Krasnodar|Russland,Lissabon|Portugal,5407.2597000000005
Chisinau|Moldau,Krasnodar|Russland,1461.6253000000002
Genua|Italien,Krasnodar|Russland,3632.6924
Antwerpen|Belgien,Krasnodar|Russland,3348.448
Krasnodar|Russland,Rjasan|Russland,1244.6091999999999
Krasnodar|Russland,Nabereschnyje Tschelny|Russland,1905.6581999999999
Krasnodar|Russland,Nürnberg|Deutschland,2991.2134
Krasnodar|Russland,Skopje|Nordmazedonien,2405.3417000000004
Astrachan|Russland,Krasnodar|Russland,821.889
Hannover|Deutschland,Krasnodar|Russland,2902.294
Kirow|Russland,Krasnodar|Russland,2058.755
Krasnodar|Russland,Lyon|Frankreich,3774.6452999999997
Krasnodar|Russland,Toulouse|Frankreich,4255.8025
Homel|Belarus,Krasnodar|Russland,1590.4788
Amsterdam|Niederlande,Neapel|Italien,1855.6442
Amsterdam|Niederlande,Donezk|Ukraine,2706.8709
Amsterdam|Niederlande,Marseille|Frankreich,1233.2899
Amsterdam|Niederlande,Turin|Italien,1196.9525
Amsterdam|Niederlande,Saratow|Russland,3323.5995
Amsterdam|Niederlande,Valencia|Spanien,1877.2135
Amsterdam|Niederlande,Zagreb|Kroatien,1327.9366
Amsterdam|Niederlande,Frankfurt am Main|Deutschland,440.8752
Amsterdam|Niederlande,Lwiw (Lemberg)|Ukraine,1543.9791
Amsterdam|Niederlande,Sevilla|Spanien,2236.9619
Amsterdam|Niederlande,Saragossa|Spanien,1558.5956999999999
Amsterdam|Niederlande,Breslau|Polen,965.9702
Amsterdam|Niederlande,Ischewsk|Russland,3673.8977
Amsterdam|Niederlande,Lodz|Polen,1095.3275
Amsterdam|Niederlande,Palermo|Italien,2551.1847000000002
Amsterdam|Niederlande,Uljanowsk|Russland,3316.0676000000003
Amsterdam|Niederlande,Stuttgart|Deutschland,617.3435999999999
Amsterdam|Niederlande,Vilnius|Litauen,1696.0666
Amsterdam|Niederlande,Machatschkala|Russland,3845.2306
Amsterdam|Niederlande,Krywyj Rih|Ukraine,2375.2538
Amsterdam|Niederlande,Jaroslawl|Russland,2721.2255
Amsterdam|Niederlande,Tirana|Albanien,2386.9528999999998
Amsterdam|Niederlande,Riga|Lettland,1852.5446000000002
Amsterdam|Niederlande,Malaga|Spanien,2305.2394
Amsterdam|Niederlande,Bremen|Deutschland,354.1096
Amsterdam|Niederlande,Orenburg|Russland,3896.641
Amsterdam|Niederlande,Lissabon|Portugal,2240.6551
Amsterdam|Niederlande,Chisinau|Moldau,2140.3575
Amsterdam|Niederlande,Dresden|Deutschland,738.4171
Amsterdam|Niederlande,Genua|Italien,1236.5008
Amsterdam|Niederlande,Antwerpen|Belgien,161.576
Amsterdam|Niederlande,Posen|Polen,895.2298000000001
Amsterdam|Niederlande,Rjasan|Russland,2636.6529
Amsterdam|Niederlande,Nabereschnyje Tschelny|Russland,3525.9122
Amsterdam|Niederlande,Nürnberg|Deutschland,659.495
Amsterdam|Niederlande,Skopje|Nordmazedonien,2149.2554
Amsterdam|Niederlande,Astrachan|Russland,3604.7086
Amsterdam|Niederlande,Hannover|Deutschland,380.92179999999996
Amsterdam|Niederlande,Kirow|Russland,3472.5991
Amsterdam|Niederlande,Lyon|Frankreich,924.0069
Amsterdam|Niederlande,Pensa|Russland,3080.5527
Amsterdam|Niederlande,Toulouse|Frankreich,1178.683
Amsterdam|Niederlande,Lipezk|Russland,2714.1492000000003
Amsterdam|Niederlande,Homel|Belarus,2053.2489
Donezk|Ukraine,Neapel|Italien,3415.8917
Marseille|Frankreich,Neapel|Italien,1094.5568999999998
Neapel|Italien,Turin|Italien,893.1681
Neapel|Italien,Saratow|Russland,4177.3286
Neapel|Italien,Valencia|Spanien,1899.2256
Neapel|Italien,Zagreb|Kroatien,1090.11
Frankfurt am Main|Deutschland,Neapel|Italien,1436.8532
Lwiw (Lemberg)|Ukraine,Neapel|Italien,2141.76
Neapel|Italien,Sevilla|Spanien,2544.2652000000003
Neapel|Italien,Saragossa|Spanien,1835.6238
Breslau|Polen,Neapel|Italien,1838.5634
Ischewsk|Russland,Neapel|Italien,4527.6268
Lodz|Polen,Neapel|Italien,1930.2401
Athen|Griechenland,Neapel|Italien,1119.8512
Neapel|Italien,Palermo|Italien,716.8240999999999
Neapel|Italien,Uljanowsk|Russland,4169.7967
Neapel|Italien,Stuttgart|Deutschland,1278.6918999999998
Leipzig|Deutschland,Neapel|Italien,1556.6775
Neapel|Italien,Vilnius|Litauen,2549.7957
Machatschkala|Russland,Neapel|Italien,4554.2514
Krywyj Rih|Ukraine,Neapel|Italien,2792.226
Jaroslawl|Russland,Neapel|Italien,3574.9546
Neapel|Italien,Tirana|Albanien,835.0865
Neapel|Italien,Riga|Lettland,2706.2737
Malaga|Spanien,Neapel|Italien,2515.3349
Bremen|Deutschland,Neapel|Italien,1882.0791000000002
Neapel|Italien,Orenburg|Russland,4750.370099999999
Lissabon|Portugal,Neapel|Italien,2715.0649
Chisinau|Moldau,Neapel|Italien,2492.3803
Dresden|Deutschland,Neapel|Italien,1579.9062
Genua|Italien,Neapel|Italien,703.7675
Antwerpen|Belgien,Neapel|Italien,1716.1794
Neapel|Italien,Posen|Polen,1940.8533
Neapel|Italien,Rjasan|Russland,3490.382
Nabereschnyje Tschelny|Russland,Neapel|Italien,4379.6413
Neapel|Italien,Nürnberg|Deutschland,1288.5427
Neapel|Italien,Skopje|Nordmazedonien,1911.7251999999999
Astrachan|Russland,Neapel|Italien,4313.7294
Hannover|Deutschland,Neapel|Italien,1716.5977
Kirow|Russland,Neapel|Italien,4326.3282
Lyon|Frankreich,Neapel|Italien,1190.2726
Neapel|Italien,Pensa|Russland,3934.2817999999997
Neapel|Italien,Toulouse|Frankreich,1465.561
Lipezk|Russland,Neapel|Italien,3567.8782
Homel|Belarus,Neapel|Italien,2906.978
Donezk|Ukraine,Marseille|Frankreich,3524.219
Donezk|Ukraine,Turin|Italien,3050.4683999999997
Donezk|Ukraine,Saratow|Russland,981.9241
Donezk|Ukraine,Valencia|Spanien,4190.3264
Donezk|Ukraine,Zagreb|Kroatien,2104.8138
Donezk|Ukraine,Frankfurt am Main|Deutschland,2604.048
Donezk|Ukraine,Lwiw (Lemberg)|Ukraine,1282.7766000000001
Donezk|Ukraine,Sevilla|Spanien,4837.3861
Donezk|Ukraine,Saragossa|Spanien,4126.7247
Breslau|Polen,Donezk|Ukraine,1868.6498000000001
Donezk|Ukraine,Ischewsk|Russland,1998.0645
Donezk|Ukraine,Lodz|Polen,1650.7403
Athen|Griechenland,Donezk|Ukraine,2414.5827000000004
Donezk|Ukraine,Palermo|Italien,4072.4957999999997
Donezk|Ukraine,Uljanowsk|Russland,1290.5128
Donezk|Ukraine,Stuttgart|Deutschland,2614.6631
Donezk|Ukraine,Leipzig|Deutschland,2238.8891
Donezk|Ukraine,Vilnius|Litauen,1557.2216
Donezk|Ukraine,Machatschkala|Russland,1176.453
Donezk|Ukraine,Krywyj Rih|Ukraine,412.2835
Donezk|Ukraine,Jaroslawl|Russland,1401.5978
Donezk|Ukraine,Tirana|Albanien,2137.9359
Donezk|Ukraine,Malaga|Spanien,4806.4357
Bremen|Deutschland,Donezk|Ukraine,2441.1782000000003
Donezk|Ukraine,Orenburg|Russland,1682.9882
Chisinau|Moldau,Donezk|Ukraine,910.7197
Donezk|Ukraine,Dresden|Deutschland,2123.0472
Donezk|Ukraine,Genua|Italien,3066.5119
Antwerpen|Belgien,Donezk|Ukraine,2782.2675
Donezk|Ukraine,Posen|Polen,1823.7384
Donezk|Ukraine,Rjasan|Russland,1007.0277
Donezk|Ukraine,Nabereschnyje Tschelny|Russland,1809.7039
Donezk|Ukraine,Nürnberg|Deutschland,2425.0328999999997
Donezk|Ukraine,Skopje|Nordmazedonien,1854.4361000000001
Astrachan|Russland,Donezk|Ukraine,981.1827
Donezk|Ukraine,Hannover|Deutschland,2336.1135
Donezk|Ukraine,Kirow|Russland,1821.1735
Donezk|Ukraine,Lyon|Frankreich,3208.4647999999997
Donezk|Ukraine,Pensa|Russland,975.552
Donezk|Ukraine,Toulouse|Frankreich,3689.6221
Donezk|Ukraine,Lipezk|Russland,749.8419
Donezk|Ukraine,Homel|Belarus,1052.4768000000001
Marseille|Frankreich,Turin|Italien,479.58340000000004
Marseille|Frankreich,Saratow|Russland,4206.0723
Marseille|Frankreich,Valencia|Spanien,844.9576999999999
Marseille|Frankreich,Zagreb|Kroatien,1130.9297
Frankfurt am Main|Deutschland,Marseille|Frankreich,1005.121
Lwiw (Lemberg)|Ukraine,Marseille|Frankreich,2244.396
Marseille|Frankreich,Sevilla|Spanien,1489.9973
Marseille|Frankreich,Saragossa|Spanien,781.356
Breslau|Polen,Marseille|Frankreich,1675.4126
Ischewsk|Russland,Marseille|Frankreich,4556.3705
Lodz|Polen,Marseille|Frankreich,1895.3035
Athen|Griechenland,Marseille|Frankreich,2614.325
Marseille|Frankreich,Palermo|Italien,1796.5893999999998
Marseille|Frankreich,Uljanowsk|Russland,4198.5403
Marseille|Frankreich,Stuttgart|Deutschland,941.8647
Leipzig|Deutschland,Marseille|Frankreich,1393.5267
Marseille|Frankreich,Vilnius|Litauen,2578.5393
Machatschkala|Russland,Marseille|Frankreich,4656.8874000000005
Krywyj Rih|Ukraine,Marseille|Frankreich,3075.6706
Jaroslawl|Russland,Marseille|Frankreich,3603.6983
Marseille|Frankreich,Tirana|Albanien,1877.5419
Marseille|Frankreich,Riga|Lettland,2735.0173
Malaga|Spanien,Marseille|Frankreich,1461.067
Bremen|Deutschland,Marseille|Frankreich,1438.5695
Marseille|Frankreich,Orenburg|Russland,4779.1137
Lissabon|Portugal,Marseille|Frankreich,1660.797
Dresden|Deutschland,Marseille|Frankreich,1416.7554
Genua|Italien,Marseille|Frankreich,392.628
Antwerpen|Belgien,Marseille|Frankreich,1079.3055
Marseille|Frankreich,Posen|Polen,1777.7025
Marseille|Frankreich,Rjasan|Russland,3519.1257
Marseille|Frankreich,Nabereschnyje Tschelny|Russland,4408.385
Marseille|Frankreich,Nürnberg|Deutschland,1119.4874
Marseille|Frankreich,Skopje|Nordmazedonien,1952.5448999999999
Astrachan|Russland,Marseille|Frankreich,4416.365400000001
Hannover|Deutschland,Marseille|Frankreich,1335.3084
Kirow|Russland,Marseille|Frankreich,4355.071900000001
Lyon|Frankreich,Marseille|Frankreich,313.6514
Marseille|Frankreich,Pensa|Russland,3963.0254
Marseille|Frankreich,Toulouse|Frankreich,411.2931
Lipezk|Russland,Marseille|Frankreich,3596.6219
Homel|Belarus,Marseille|Frankreich,2935.7217
Saratow|Russland,Turin|Italien,3817.6187
Turin|Italien,Valencia|Spanien,1205.0453
Turin|Italien,Zagreb|Kroatien,763.9369
Frankfurt am Main|Deutschland,Turin|Italien,778.2464
Lwiw (Lemberg)|Ukraine,Turin|Italien,1815.5869
Sevilla|Spanien,Turin|Italien,1850.0848
Saragossa|Spanien,Turin|Italien,1141.4435
Breslau|Polen,Turin|Italien,1286.9591
Lodz|Polen,Turin|Italien,1506.8499
Athen|Griechenland,Turin|Italien,2247.3322000000003
Turin|Italien,Uljanowsk|Russland,3810.0868
Stuttgart|Deutschland,Turin|Italien,616.7749
Leipzig|Deutschland,Turin|Italien,1005.0731999999999
Turin|Italien,Vilnius|Litauen,2190.0858
Machatschkala|Russland,Turin|Italien,4228.0783
Krywyj Rih|Ukraine,Turin|Italien,2466.0528999999997
Tirana|Albanien,Turin|Italien,1510.5491000000002
Riga|Lettland,Turin|Italien,2346.5638
Orenburg|Russland,Turin|Italien,4390.6602
Lissabon|Portugal,Turin|Italien,2020.8846
Dresden|Deutschland,Turin|Italien,1028.3019
Genua|Italien,Turin|Italien,172.6981
Antwerpen|Belgien,Turin|Italien,1077.8736000000001
Posen|Polen,Turin|Italien,1389.249
Rjasan|Russland,Turin|Italien,3130.6721000000002
Nabereschnyje Tschelny|Russland,Turin|Italien,4019.9314
Nürnberg|Deutschland,Turin|Italien,731.0339
Skopje|Nordmazedonien,Turin|Italien,1585.5521
Astrachan|Russland,Turin|Italien,3987.5564
Hannover|Deutschland,Turin|Italien,1108.4338
Kirow|Russland,Turin|Italien,3966.6182999999996
Lyon|Frankreich,Turin|Italien,303.6392
Pensa|Russland,Turin|Italien,3574.5719
Toulouse|Frankreich,Turin|Italien,771.3806
Lipezk|Russland,Turin|Italien,3208.1684
Homel|Belarus,Turin|Italien,2547.2681000000002
Saratow|Russland,Valencia|Spanien,4846.589099999999
Saratow|Russland,Zagreb|Kroatien,3153.2733
Frankfurt am Main|Deutschland,Saratow|Russland,3183.6037
Lwiw (Lemberg)|Ukraine,Saratow|Russland,1767.7156
Saratow|Russland,Sevilla|Spanien,5416.9417
Saragossa|Spanien,Saratow|Russland,4782.9873
Breslau|Polen,Saratow|Russland,2448.2054
Ischewsk|Russland,Saratow|Russland,1009.9746
Lodz|Polen,Saratow|Russland,2230.2959
Athen|Griechenland,Saratow|Russland,3290.1265
Palermo|Italien,Saratow|Russland,4796.9039
Saratow|Russland,Stuttgart|Deutschland,3220.8167000000003
Leipzig|Deutschland,Saratow|Russland,2818.4447
Saratow|Russland,Vilnius|Litauen,1745.9917
Machatschkala|Russland,Saratow|Russland,1208.8799
Krywyj Rih|Ukraine,Saratow|Russland,1267.835
Jaroslawl|Russland,Saratow|Russland,999.0456999999999
Saratow|Russland,Tirana|Albanien,3013.4797000000003
Riga|Lettland,Saratow|Russland,1814.5389
Malaga|Spanien,Saratow|Russland,5462.6983
Bremen|Deutschland,Saratow|Russland,3020.7338999999997
Lissabon|Portugal,Saratow|Russland,5420.6349
Chisinau|Moldau,Saratow|Russland,1786.2633999999998
Genua|Italien,Saratow|Russland,3790.92
Antwerpen|Belgien,Saratow|Russland,3361.8232000000003
Posen|Polen,Saratow|Russland,2403.2941
Rjasan|Russland,Saratow|Russland,654.7891999999999
Nabereschnyje Tschelny|Russland,Saratow|Russland,821.614
Nürnberg|Deutschland,Saratow|Russland,3016.5032
Saratow|Russland,Skopje|Nordmazedonien,2729.9799
Astrachan|Russland,Saratow|Russland,802.5864
Hannover|Deutschland,Saratow|Russland,2915.6692000000003
Kirow|Russland,Saratow|Russland,1088.6716000000001
Lyon|Frankreich,Saratow|Russland,3864.7275
Pensa|Russland,Saratow|Russland,233.1069
Saratow|Russland,Toulouse|Frankreich,4345.8847000000005
Lipezk|Russland,Saratow|Russland,581.8306
Homel|Belarus,Saratow|Russland,1241.247
Valencia|Spanien,Zagreb|Kroatien,1935.9179
Frankfurt am Main|Deutschland,Valencia|Spanien,1671.6891
Saragossa|Spanien,Valencia|Spanien,315.1862
Breslau|Polen,Valencia|Spanien,2341.9806
Ischewsk|Russland,Valencia|Spanien,5222.9385
Lodz|Polen,Valencia|Spanien,2561.8715
Athen|Griechenland,Valencia|Spanien,3419.3132
Palermo|Italien,Valencia|Spanien,2601.5775
Stuttgart|Deutschland,Valencia|Spanien,1608.4326999999998
Leipzig|Deutschland,Valencia|Spanien,2060.0947
Machatschkala|Russland,Valencia|Spanien,5323.455400000001
Krywyj Rih|Ukraine,Valencia|Spanien,3742.2387000000003
Jaroslawl|Russland,Valencia|Spanien,4270.2663
Tirana|Albanien,Valencia|Spanien,2682.5301
Riga|Lettland,Valencia|Spanien,3401.5852999999997
Malaga|Spanien,Valencia|Spanien,608.1292
Bremen|Deutschland,Valencia|Spanien,2105.1375
Orenburg|Russland,Valencia|Spanien,5445.6817
Lissabon|Portugal,Valencia|Spanien,885.0052
Chisinau|Moldau,Valencia|Spanien,3338.1882
Dresden|Deutschland,Valencia|Spanien,2083.3235
Genua|Italien,Valencia|Spanien,1197.6162
Antwerpen|Belgien,Valencia|Spanien,1719.3708000000001
Posen|Polen,Valencia|Spanien,2444.2705
Rjasan|Russland,Valencia|Spanien,4185.6937
Nabereschnyje Tschelny|Russland,Valencia|Spanien,5074.953
Nürnberg|Deutschland,Valencia|Spanien,1786.0554
Skopje|Nordmazedonien,Valencia|Spanien,2757.5331
Hannover|Deutschland,Valencia|Spanien,2001.8763999999999
Kirow|Russland,Valencia|Spanien,5021.6399
Lyon|Frankreich,Valencia|Spanien,980.2194000000001
Toulouse|Frankreich,Valencia|Spanien,743.3558
Lipezk|Russland,Valencia|Spanien,4263.1899
Homel|Belarus,Valencia|Spanien,3602.2897000000003
Frankfurt am Main|Deutschland,Zagreb|Kroatien,895.8621999999999
Lwiw (Lemberg)|Ukraine,Zagreb|Kroatien,940.7565
Sevilla|Spanien,Zagreb|Kroatien,2583.2702999999997
Saragossa|Spanien,Zagreb|Kroatien,1874.629
Breslau|Polen,Zagreb|Kroatien,938.5033000000001
Ischewsk|Russland,Zagreb|Kroatien,3577.4687999999996
Lodz|Polen,Zagreb|Kroatien,980.0821
Athen|Griechenland,Zagreb|Kroatien,1488.7128
Palermo|Italien,Zagreb|Kroatien,1785.9872
Uljanowsk|Russland,Zagreb|Kroatien,3219.6387
Stuttgart|Deutschland,Zagreb|Kroatien,780.4583
Leipzig|Deutschland,Zagreb|Kroatien,925.4970999999999
Vilnius|Litauen,Zagreb|Kroatien,1599.6377
Krywyj Rih|Ukraine,Zagreb|Kroatien,1720.4158
Jaroslawl|Russland,Zagreb|Kroatien,2624.7966
Malaga|Spanien,Zagreb|Kroatien,2554.34
Bremen|Deutschland,Zagreb|Kroatien,1250.8988
Orenburg|Russland,Zagreb|Kroatien,3800.212
Lissabon|Portugal,Zagreb|Kroatien,2754.07
Chisinau|Moldau,Zagreb|Kroatien,1420.5701000000001
Dresden|Deutschland,Zagreb|Kroatien,920.1158
Antwerpen|Belgien,Zagreb|Kroatien,1291.9963
Posen|Polen,Zagreb|Kroatien,1126.2968999999998
Rjasan|Russland,Zagreb|Kroatien,2540.224
Nürnberg|Deutschland,Zagreb|Kroatien,677.8866999999999
Skopje|Nordmazedonien,Zagreb|Kroatien,826.9327
Astrachan|Russland,Zagreb|Kroatien,3074.7142999999996
Hannover|Deutschland,Zagreb|Kroatien,1132.2529
Kirow|Russland,Zagreb|Kroatien,3376.1702
Lyon|Frankreich,Zagreb|Kroatien,1064.1631
Pensa|Russland,Zagreb|Kroatien,2984.1238
Toulouse|Frankreich,Zagreb|Kroatien,1504.5661
Lipezk|Russland,Zagreb|Kroatien,2617.7202
Homel|Belarus,Zagreb|Kroatien,1956.82
Frankfurt am Main|Deutschland,Lwiw (Lemberg)|Ukraine,1301.1835
Frankfurt am Main|Deutschland,Sevilla|Spanien,2317.7446
Frankfurt am Main|Deutschland,Saragossa|Spanien,1609.1033
Breslau|Polen,Frankfurt am Main|Deutschland,723.1745999999999
Frankfurt am Main|Deutschland,Ischewsk|Russland,3565.5745
Frankfurt am Main|Deutschland,Lodz|Polen,943.0654000000001
Athen|Griechenland,Frankfurt am Main|Deutschland,2378.076
Frankfurt am Main|Deutschland,Palermo|Italien,2137.5656
Frankfurt am Main|Deutschland,Uljanowsk|Russland,3207.7444
Frankfurt am Main|Deutschland,Stuttgart|Deutschland,203.7245
Frankfurt am Main|Deutschland,Leipzig|Deutschland,402.7308
Frankfurt am Main|Deutschland,Vilnius|Litauen,1587.7433999999998
Frankfurt am Main|Deutschland,Machatschkala|Russland,3736.9074
Frankfurt am Main|Deutschland,Krywyj Rih|Ukraine,2132.4582
Frankfurt am Main|Deutschland,Jaroslawl|Russland,2612.9022999999997
Frankfurt am Main|Deutschland,Tirana|Albanien,1953.9933999999998
Frankfurt am Main|Deutschland,Riga|Lettland,1744.2214
Bremen|Deutschland,Frankfurt am Main|Deutschland,442.6802
